         CN num,      gen-CN num,       gCN-Pt-Ni,  0.1274,  0.1270,  0.0699,  0.1231,  0.0287, -1.6372,  0.0805,  0.1106,  0.0291, -1.6399
         CN num,      gen-CN num,       gCN-Pt-Pt,  0.1278,  0.1274,  0.0694,  0.1310, -0.0051, -1.6366,  0.0797,  0.1201, -0.0068, -1.6394
         CN num,      gen-CN num,        gCN-Ni-X,  0.1280,  0.1275,  0.0693,  0.1271,  0.0028, -1.6372,  0.0796,  0.1148,  0.0052, -1.6401
         CN num,      gen-CN num,        gCN-Pt-X,  0.1280,  0.1275,  0.0693,  0.1299, -0.0028, -1.6372,  0.0796,  0.1200, -0.0052, -1.6401
         CN num,      gen-CN num,           CN-Pt,  0.1279,  0.1276,  0.0660,  0.1274,  0.0044, -1.6388,  0.0780,  0.1157,  0.0020, -1.6415
         CN num,      gen-CN num,  exp neg strain,  0.1123,  0.1114,  0.0821,  0.1156,  1.0692, -2.7241,  0.0914,  0.1042,  1.1056, -2.7579
         CN num,      gen-CN num,          strain,  0.1131,  0.1123,  0.0818,  0.1152, -2.1055, -1.6490,  0.0911,  0.1038, -2.1671, -1.6462
         CN num,      gen-CN num,  inverse strain,  0.1280,  0.1277,  0.0694,  0.1276, -0.0000, -1.6378,  0.0797,  0.1156, -0.0000, -1.6411
         CN num,      surface CN,           CN-Ni,  0.1344,  0.1331,  0.1888,  0.0000, -0.0047, -1.7716,  0.1875,  0.0000, -0.0021, -1.7615
         CN num,      surface CN, mean CN of NN Ni,  0.1343,  0.1328,  0.1868,  0.0000,  0.0016, -1.7719,  0.1855,  0.0000,  0.0020, -1.7614
         CN num,      surface CN, rms CN of NN Ni,  0.1343,  0.1328,  0.1869,  0.0000,  0.0015, -1.7718,  0.1856,  0.0000,  0.0019, -1.7614
         CN num,      surface CN, sub surface Ni num,  0.1293,  0.1282,  0.1789,  0.0000,  0.0513, -1.7254,  0.1780,  0.0000,  0.0500, -1.7147
         CN num,      surface CN,             BOO,  0.1331,  0.1311,  0.1898,  0.0000, -0.2433, -1.5561,  0.1894,  0.0000, -0.2856, -1.5107
         CN num,      surface CN,  Pt bond length,  0.1191,  0.1173,  0.1890,  0.0000, -0.7973,  0.4235,  0.1875,  0.0000, -0.8161,  0.4907
         CN num,      surface CN,    surface curv,  0.1317,  0.1314,  0.1850,  0.0000, -1.5155, -1.7245,  0.1846,  0.0000, -1.1935, -1.7234
         CN num,      surface CN,      chemSROP11,  0.1343,  0.1330,  0.1880,  0.0000,  0.0607, -1.7709,  0.1871,  0.0000,  0.0465, -1.7606
         CN num,      surface CN,      chemSROP12,  0.1345,  0.1331,  0.1879,  0.0000, -0.0322, -1.7697,  0.1871,  0.0000, -0.0086, -1.7609
         CN num,      surface CN,      chemSROP22,  0.1343,  0.1331,  0.1879,  0.0000, -0.0241, -1.7691,  0.1871,  0.0000, -0.0124, -1.7604
         CN num,      surface CN,       gCN-Ni-Ni,  0.1341,  0.1326,  0.1866,  0.0000,  0.0217, -1.7671,  0.1856,  0.0000,  0.0234, -1.7571
         CN num,      surface CN,       gCN-Ni-Pt,  0.1345,  0.1331,  0.1880,  0.0000, -0.0003, -1.7709,  0.1865,  0.0000,  0.0053, -1.7600
         CN num,      surface CN,       gCN-Pt-Ni,  0.1334,  0.1320,  0.1829,  0.0000,  0.0390, -1.7636,  0.1817,  0.0000,  0.0395, -1.7523
         CN num,      surface CN,       gCN-Pt-Pt,  0.1345,  0.1331,  0.1879,  0.0000,  0.0002, -1.7707,  0.1883,  0.0000, -0.0020, -1.7620
         CN num,      surface CN,        gCN-Ni-X,  0.1345,  0.1329,  0.1871,  0.0000,  0.0046, -1.7691,  0.1858,  0.0000,  0.0070, -1.7584
         CN num,      surface CN,        gCN-Pt-X,  0.1344,  0.1331,  0.1832,  0.0000,  0.0064, -1.7666,  0.1845,  0.0000,  0.0035, -1.7589
         CN num,      surface CN,           CN-Pt,  0.1344,  0.1331,  0.1841,  0.0000,  0.0047, -1.7716,  0.1854,  0.0000,  0.0021, -1.7615
         CN num,      surface CN,  exp neg strain,  0.1184,  0.1165,  0.1896,  0.0000,  1.1103, -2.8859,  0.1882,  0.0000,  1.1417, -2.9022
         CN num,      surface CN,          strain,  0.1191,  0.1173,  0.1890,  0.0000, -2.1926, -1.7691,  0.1875,  0.0000, -2.2442, -1.7535
         CN num,      surface CN,  inverse strain,  0.1345,  0.1331,  0.1880,  0.0000,  0.0000, -1.7708,  0.1871,  0.0000, -0.0000, -1.7609
         CN num,           CN-Ni, mean CN of NN Ni,  0.1343,  0.1328,  0.1868,  0.0000,  0.0016, -1.7719,  0.1855,  0.0000,  0.0020, -1.7614
         CN num,           CN-Ni, rms CN of NN Ni,  0.1343,  0.1328,  0.1869,  0.0000,  0.0015, -1.7718,  0.1856,  0.0000,  0.0019, -1.7614
         CN num,           CN-Ni, sub surface Ni num,  0.1293,  0.1282,  0.1789,  0.0000,  0.0513, -1.7254,  0.1780,  0.0000,  0.0500, -1.7147
         CN num,           CN-Ni,             BOO,  0.1331,  0.1311,  0.1898,  0.0000, -0.2433, -1.5561,  0.1894,  0.0000, -0.2856, -1.5107
         CN num,           CN-Ni,  Pt bond length,  0.1191,  0.1173,  0.1890,  0.0000, -0.7973,  0.4235,  0.1875,  0.0000, -0.8161,  0.4907
         CN num,           CN-Ni,    surface curv,  0.1317,  0.1314,  0.1850,  0.0000, -1.5155, -1.7245,  0.1846,  0.0000, -1.1935, -1.7234
         CN num,           CN-Ni,      chemSROP11,  0.1343,  0.1330,  0.1880,  0.0000,  0.0607, -1.7709,  0.1871,  0.0000,  0.0465, -1.7606
         CN num,           CN-Ni,      chemSROP12,  0.1345,  0.1331,  0.1879,  0.0000, -0.0322, -1.7697,  0.1871,  0.0000, -0.0086, -1.7609
         CN num,           CN-Ni,      chemSROP22,  0.1343,  0.1331,  0.1879,  0.0000, -0.0241, -1.7691,  0.1871,  0.0000, -0.0124, -1.7604
         CN num,           CN-Ni,       gCN-Ni-Ni,  0.1341,  0.1326,  0.1866,  0.0000,  0.0217, -1.7671,  0.1856,  0.0000,  0.0234, -1.7571
         CN num,           CN-Ni,       gCN-Ni-Pt,  0.1345,  0.1331,  0.1880,  0.0000, -0.0003, -1.7709,  0.1865,  0.0000,  0.0053, -1.7600
         CN num,           CN-Ni,       gCN-Pt-Ni,  0.1334,  0.1320,  0.1829,  0.0000,  0.0390, -1.7636,  0.1817,  0.0000,  0.0395, -1.7523
         CN num,           CN-Ni,       gCN-Pt-Pt,  0.1345,  0.1331,  0.1879,  0.0000,  0.0002, -1.7707,  0.1883,  0.0000, -0.0020, -1.7620
         CN num,           CN-Ni,        gCN-Ni-X,  0.1345,  0.1329,  0.1871,  0.0000,  0.0046, -1.7691,  0.1858,  0.0000,  0.0070, -1.7584
         CN num,           CN-Ni,        gCN-Pt-X,  0.1343,  0.1330,  0.1766,  0.0065,  0.0136, -1.7607,  0.1753,  0.0092,  0.0136, -1.7509
         CN num,           CN-Ni,           CN-Pt,  0.1344,  0.1331,  0.1036,  0.0805,  0.0853, -1.7716,  0.1043,  0.0811,  0.0831, -1.7615
         CN num,           CN-Ni,  exp neg strain,  0.1184,  0.1165,  0.1896,  0.0000,  1.1103, -2.8859,  0.1882,  0.0000,  1.1417, -2.9022
         CN num,           CN-Ni,          strain,  0.1191,  0.1173,  0.1890,  0.0000, -2.1926, -1.7691,  0.1875,  0.0000, -2.2442, -1.7535
         CN num,           CN-Ni,  inverse strain,  0.1345,  0.1331,  0.1880,  0.0000,  0.0000, -1.7708,  0.1871,  0.0000, -0.0000, -1.7609
         CN num, mean CN of NN Ni, rms CN of NN Ni,  0.1322,  0.1312,  0.1865,  0.2466, -0.2439, -1.7667,  0.1851,  0.2325, -0.2295, -1.7559
         CN num, mean CN of NN Ni, sub surface Ni num,  0.1293,  0.1282,  0.1789,  0.0000,  0.0513, -1.7254,  0.1780,  0.0000,  0.0500, -1.7147
         CN num, mean CN of NN Ni,             BOO,  0.1330,  0.1310,  0.1890,  0.0010, -0.2332, -1.5656,  0.1883,  0.0013, -0.2732, -1.5217
         CN num, mean CN of NN Ni,  Pt bond length,  0.1191,  0.1173,  0.1890,  0.0000, -0.7973,  0.4235,  0.1873,  0.0003, -0.8134,  0.4831
         CN num, mean CN of NN Ni,    surface curv,  0.1314,  0.1310,  0.1837,  0.0018, -1.5286, -1.7253,  0.1830,  0.0021, -1.2014, -1.7234
         CN num, mean CN of NN Ni,      chemSROP11,  0.1341,  0.1326,  0.1868,  0.0016,  0.0603, -1.7720,  0.1855,  0.0020,  0.0467, -1.7608
         CN num, mean CN of NN Ni,      chemSROP12,  0.1343,  0.1328,  0.1868,  0.0015, -0.0238, -1.7710,  0.1855,  0.0020,  0.0015, -1.7614
         CN num, mean CN of NN Ni,      chemSROP22,  0.1342,  0.1328,  0.1868,  0.0014, -0.0210, -1.7703,  0.1855,  0.0019, -0.0087, -1.7608
         CN num, mean CN of NN Ni,       gCN-Ni-Ni,  0.1341,  0.1326,  0.1863,  0.0007,  0.0184, -1.7681,  0.1851,  0.0011,  0.0178, -1.7582
         CN num, mean CN of NN Ni,       gCN-Ni-Pt,  0.1339,  0.1326,  0.1877,  0.0040, -0.0228, -1.7783,  0.1860,  0.0036, -0.0152, -1.7648
         CN num, mean CN of NN Ni,       gCN-Pt-Ni,  0.1334,  0.1320,  0.1829,  0.0000,  0.0390, -1.7636,  0.1817,  0.0004,  0.0373, -1.7528
         CN num, mean CN of NN Ni,       gCN-Pt-Pt,  0.1340,  0.1326,  0.1797,  0.0035,  0.0094, -1.7686,  0.1801,  0.0034,  0.0071, -1.7585
         CN num, mean CN of NN Ni,        gCN-Ni-X,  0.1343,  0.1328,  0.1869,  0.0018, -0.0013, -1.7725,  0.1854,  0.0019,  0.0008, -1.7610
         CN num, mean CN of NN Ni,        gCN-Pt-X,  0.1332,  0.1320,  0.1690,  0.0048,  0.0207, -1.7603,  0.1701,  0.0047,  0.0177, -1.7502
         CN num, mean CN of NN Ni,           CN-Pt,  0.1334,  0.1322,  0.1714,  0.0045,  0.0163, -1.7766,  0.1723,  0.0044,  0.0137, -1.7638
         CN num, mean CN of NN Ni,  exp neg strain,  0.1184,  0.1165,  0.1896,  0.0000,  1.1103, -2.8859,  0.1880,  0.0002,  1.1391, -2.8996
         CN num, mean CN of NN Ni,          strain,  0.1191,  0.1173,  0.1890,  0.0000, -2.1926, -1.7691,  0.1873,  0.0003, -2.2367, -1.7536
         CN num, mean CN of NN Ni,  inverse strain,  0.1343,  0.1328,  0.1868,  0.0016,  0.0000, -1.7719,  0.1855,  0.0020, -0.0000, -1.7612
         CN num, rms CN of NN Ni, sub surface Ni num,  0.1293,  0.1282,  0.1789,  0.0000,  0.0513, -1.7254,  0.1780,  0.0000,  0.0500, -1.7147
         CN num, rms CN of NN Ni,             BOO,  0.1330,  0.1310,  0.1891,  0.0008, -0.2342, -1.5647,  0.1883,  0.0012, -0.2739, -1.5211
         CN num, rms CN of NN Ni,  Pt bond length,  0.1191,  0.1173,  0.1890,  0.0000, -0.7973,  0.4235,  0.1873,  0.0002, -0.8141,  0.4851
         CN num, rms CN of NN Ni,    surface curv,  0.1315,  0.1311,  0.1838,  0.0017, -1.5289, -1.7252,  0.1830,  0.0020, -1.2020, -1.7234
         CN num, rms CN of NN Ni,      chemSROP11,  0.1341,  0.1327,  0.1869,  0.0015,  0.0603, -1.7720,  0.1855,  0.0019,  0.0467, -1.7609
         CN num, rms CN of NN Ni,      chemSROP12,  0.1343,  0.1328,  0.1869,  0.0014, -0.0243, -1.7709,  0.1856,  0.0019,  0.0012, -1.7614
         CN num, rms CN of NN Ni,      chemSROP22,  0.1342,  0.1328,  0.1869,  0.0013, -0.0212, -1.7703,  0.1856,  0.0019, -0.0088, -1.7609
         CN num, rms CN of NN Ni,       gCN-Ni-Ni,  0.1341,  0.1326,  0.1864,  0.0005,  0.0191, -1.7679,  0.1851,  0.0010,  0.0183, -1.7581
         CN num, rms CN of NN Ni,       gCN-Ni-Pt,  0.1340,  0.1327,  0.1877,  0.0038, -0.0221, -1.7781,  0.1860,  0.0035, -0.0146, -1.7647
         CN num, rms CN of NN Ni,       gCN-Pt-Ni,  0.1334,  0.1320,  0.1829,  0.0000,  0.0390, -1.7636,  0.1817,  0.0003,  0.0378, -1.7527
         CN num, rms CN of NN Ni,       gCN-Pt-Pt,  0.1341,  0.1327,  0.1799,  0.0033,  0.0091, -1.7687,  0.1803,  0.0033,  0.0068, -1.7587
         CN num, rms CN of NN Ni,        gCN-Ni-X,  0.1343,  0.1328,  0.1869,  0.0016, -0.0008, -1.7722,  0.1855,  0.0017,  0.0013, -1.7609
         CN num, rms CN of NN Ni,        gCN-Pt-X,  0.1333,  0.1320,  0.1691,  0.0047,  0.0206, -1.7604,  0.1702,  0.0046,  0.0177, -1.7503
         CN num, rms CN of NN Ni,           CN-Pt,  0.1335,  0.1322,  0.1715,  0.0044,  0.0162, -1.7766,  0.1724,  0.0043,  0.0137, -1.7639
         CN num, rms CN of NN Ni,  exp neg strain,  0.1184,  0.1165,  0.1896,  0.0000,  1.1103, -2.8859,  0.1881,  0.0001,  1.1402, -2.9006
         CN num, rms CN of NN Ni,          strain,  0.1191,  0.1173,  0.1890,  0.0000, -2.1926, -1.7691,  0.1873,  0.0002, -2.2387, -1.7536
         CN num, rms CN of NN Ni,  inverse strain,  0.1343,  0.1328,  0.1869,  0.0015,  0.0000, -1.7719,  0.1855,  0.0019, -0.0000, -1.7612
         CN num, sub surface Ni num,             BOO,  0.1282,  0.1264,  0.1807,  0.0494, -0.2064, -1.5450,  0.1804,  0.0483, -0.2604, -1.4880
         CN num, sub surface Ni num,  Pt bond length,  0.1158,  0.1140,  0.1820,  0.0389, -0.7422,  0.3062,  0.1804,  0.0386, -0.7660,  0.3884
         CN num, sub surface Ni num,    surface curv,  0.1262,  0.1262,  0.1757,  0.0523, -1.5718, -1.6764,  0.1751,  0.0511, -1.2662, -1.6737
         CN num, sub surface Ni num,      chemSROP11,  0.1292,  0.1281,  0.1790,  0.0507,  0.0375, -1.7260,  0.1780,  0.0496,  0.0285, -1.7148
         CN num, sub surface Ni num,      chemSROP12,  0.1293,  0.1281,  0.1789,  0.0513,  0.0008, -1.7254,  0.1779,  0.0504,  0.0196, -1.7148
         CN num, sub surface Ni num,      chemSROP22,  0.1293,  0.1282,  0.1789,  0.0508, -0.0070, -1.7253,  0.1780,  0.0501,  0.0019, -1.7147
         CN num, sub surface Ni num,       gCN-Ni-Ni,  0.1279,  0.1269,  0.1778,  0.0761, -0.0523, -1.7123,  0.1768,  0.0739, -0.0508, -1.7014
         CN num, sub surface Ni num,       gCN-Ni-Pt,  0.1249,  0.1252,  0.1794,  0.0925, -0.0662, -1.7029,  0.1782,  0.0845, -0.0550, -1.6945
         CN num, sub surface Ni num,       gCN-Pt-Ni,  0.1292,  0.1280,  0.1777,  0.0487,  0.0130, -1.7253,  0.1763,  0.0469,  0.0161, -1.7140
         CN num, sub surface Ni num,       gCN-Pt-Pt,  0.1248,  0.1249,  0.1505,  0.0934,  0.0340, -1.6719,  0.1537,  0.0857,  0.0290, -1.6693
         CN num, sub surface Ni num,        gCN-Ni-X,  0.1252,  0.1251,  0.1784,  0.0992, -0.0436, -1.6996,  0.1773,  0.0922, -0.0385, -1.6905
         CN num, sub surface Ni num,        gCN-Pt-X,  0.1219,  0.1223,  0.1303,  0.1055,  0.0521, -1.6430,  0.1338,  0.0991,  0.0472, -1.6386
         CN num, sub surface Ni num,           CN-Pt,  0.1237,  0.1239,  0.1407,  0.0933,  0.0375, -1.6947,  0.1436,  0.0875,  0.0335, -1.6852
         CN num, sub surface Ni num,  exp neg strain,  0.1152,  0.1133,  0.1827,  0.0384,  1.0348, -2.7761,  0.1811,  0.0382,  1.0733, -2.7983
         CN num, sub surface Ni num,          strain,  0.1158,  0.1140,  0.1820,  0.0389, -2.0410, -1.7348,  0.1804,  0.0386, -2.1066, -1.7182
         CN num, sub surface Ni num,  inverse strain,  0.1293,  0.1282,  0.1789,  0.0513,  0.0000, -1.7254,  0.1779,  0.0500, -0.0000, -1.7146
         CN num,             BOO,  Pt bond length,  0.1191,  0.1173,  0.1890,  0.0000, -0.7973,  0.4235,  0.1875,  0.0000, -0.8161,  0.4907
         CN num,             BOO,    surface curv,  0.1317,  0.1314,  0.1850,  0.0000, -1.5155, -1.7245,  0.1846,  0.0000, -1.1935, -1.7234
         CN num,             BOO,      chemSROP11,  0.1343,  0.1330,  0.1880,  0.0000,  0.0607, -1.7709,  0.1871,  0.0000,  0.0465, -1.7606
         CN num,             BOO,      chemSROP12,  0.1345,  0.1331,  0.1879,  0.0000, -0.0322, -1.7697,  0.1871,  0.0000, -0.0086, -1.7609
         CN num,             BOO,      chemSROP22,  0.1343,  0.1331,  0.1879,  0.0000, -0.0241, -1.7691,  0.1871,  0.0000, -0.0124, -1.7604
         CN num,             BOO,       gCN-Ni-Ni,  0.1341,  0.1326,  0.1866,  0.0000,  0.0217, -1.7671,  0.1856,  0.0000,  0.0234, -1.7570
         CN num,             BOO,       gCN-Ni-Pt,  0.1345,  0.1331,  0.1880,  0.0000, -0.0003, -1.7709,  0.1865,  0.0000,  0.0053, -1.7600
         CN num,             BOO,       gCN-Pt-Ni,  0.1334,  0.1320,  0.1829,  0.0000,  0.0390, -1.7636,  0.1817,  0.0000,  0.0395, -1.7523
         CN num,             BOO,       gCN-Pt-Pt,  0.1345,  0.1331,  0.1879,  0.0000,  0.0002, -1.7708,  0.1883,  0.0000, -0.0020, -1.7620
         CN num,             BOO,        gCN-Ni-X,  0.1345,  0.1329,  0.1871,  0.0000,  0.0046, -1.7691,  0.1858,  0.0000,  0.0070, -1.7584
         CN num,             BOO,        gCN-Pt-X,  0.1344,  0.1331,  0.1832,  0.0000,  0.0064, -1.7666,  0.1845,  0.0000,  0.0035, -1.7589
         CN num,             BOO,           CN-Pt,  0.1344,  0.1331,  0.1841,  0.0000,  0.0047, -1.7716,  0.1854,  0.0000,  0.0021, -1.7614
         CN num,             BOO,  exp neg strain,  0.1184,  0.1165,  0.1896,  0.0000,  1.1103, -2.8859,  0.1882,  0.0000,  1.1417, -2.9022
         CN num,             BOO,          strain,  0.1191,  0.1173,  0.1890,  0.0000, -2.1926, -1.7691,  0.1875,  0.0000, -2.2442, -1.7535
         CN num,             BOO,  inverse strain,  0.1345,  0.1331,  0.1880,  0.0000,  0.0000, -1.7708,  0.1871,  0.0000, -0.0000, -1.7609
         CN num,  Pt bond length,    surface curv,  0.1317,  0.1314,  0.1850,  0.0000, -1.5155, -1.7245,  0.1846,  0.0000, -1.1935, -1.7234
         CN num,  Pt bond length,      chemSROP11,  0.1343,  0.1330,  0.1880,  0.0000,  0.0607, -1.7709,  0.1871,  0.0000,  0.0465, -1.7607
         CN num,  Pt bond length,      chemSROP12,  0.1345,  0.1331,  0.1879,  0.0000, -0.0322, -1.7697,  0.1871,  0.0000, -0.0086, -1.7610
         CN num,  Pt bond length,      chemSROP22,  0.1343,  0.1331,  0.1879,  0.0000, -0.0241, -1.7692,  0.1871,  0.0000, -0.0124, -1.7605
         CN num,  Pt bond length,       gCN-Ni-Ni,  0.1341,  0.1326,  0.1866,  0.0000,  0.0217, -1.7671,  0.1856,  0.0000,  0.0234, -1.7571
         CN num,  Pt bond length,       gCN-Ni-Pt,  0.1345,  0.1331,  0.1880,  0.0000, -0.0003, -1.7709,  0.1865,  0.0000,  0.0053, -1.7600
         CN num,  Pt bond length,       gCN-Pt-Ni,  0.1334,  0.1320,  0.1829,  0.0000,  0.0390, -1.7636,  0.1817,  0.0000,  0.0395, -1.7523
         CN num,  Pt bond length,       gCN-Pt-Pt,  0.1345,  0.1331,  0.1879,  0.0000,  0.0002, -1.7708,  0.1883,  0.0000, -0.0020, -1.7620
         CN num,  Pt bond length,        gCN-Ni-X,  0.1345,  0.1329,  0.1871,  0.0000,  0.0046, -1.7691,  0.1858,  0.0000,  0.0070, -1.7585
         CN num,  Pt bond length,        gCN-Pt-X,  0.1344,  0.1331,  0.1832,  0.0000,  0.0064, -1.7666,  0.1845,  0.0000,  0.0035, -1.7589
         CN num,  Pt bond length,           CN-Pt,  0.1344,  0.1331,  0.1841,  0.0000,  0.0047, -1.7717,  0.1854,  0.0000,  0.0021, -1.7614
         CN num,  Pt bond length,  exp neg strain,  0.1174,  0.1152,  0.1914,  2.5169,  4.5337, -13.2512,  0.1908,  3.2784,  5.6172, -16.4211
         CN num,  Pt bond length,          strain,  0.1191,  0.1173,  0.1890,  1.0210, -5.0003, -4.5768,  0.1875,  1.0206, -5.0509, -4.5602
         CN num,  Pt bond length,  inverse strain,  0.1345,  0.1331,  0.1880,  0.0000,  0.0000, -1.7708,  0.1871,  0.0000, -0.0000, -1.7609
         CN num,    surface curv,      chemSROP11,  0.1343,  0.1330,  0.1880,  0.0000,  0.0607, -1.7709,  0.1871,  0.0000,  0.0465, -1.7606
         CN num,    surface curv,      chemSROP12,  0.1345,  0.1331,  0.1879,  0.0000, -0.0322, -1.7697,  0.1871,  0.0000, -0.0086, -1.7609
         CN num,    surface curv,      chemSROP22,  0.1343,  0.1331,  0.1879,  0.0000, -0.0241, -1.7692,  0.1871,  0.0000, -0.0124, -1.7604
         CN num,    surface curv,       gCN-Ni-Ni,  0.1341,  0.1326,  0.1866,  0.0000,  0.0217, -1.7671,  0.1856,  0.0000,  0.0234, -1.7571
         CN num,    surface curv,       gCN-Ni-Pt,  0.1345,  0.1331,  0.1880,  0.0000, -0.0003, -1.7709,  0.1865,  0.0000,  0.0053, -1.7600
         CN num,    surface curv,       gCN-Pt-Ni,  0.1334,  0.1320,  0.1829,  0.0000,  0.0390, -1.7636,  0.1817,  0.0000,  0.0395, -1.7523
         CN num,    surface curv,       gCN-Pt-Pt,  0.1345,  0.1331,  0.1879,  0.0000,  0.0002, -1.7707,  0.1884,  0.0000, -0.0020, -1.7620
         CN num,    surface curv,        gCN-Ni-X,  0.1345,  0.1329,  0.1871,  0.0000,  0.0046, -1.7691,  0.1858,  0.0000,  0.0070, -1.7584
         CN num,    surface curv,        gCN-Pt-X,  0.1344,  0.1331,  0.1832,  0.0000,  0.0064, -1.7666,  0.1845,  0.0000,  0.0035, -1.7589
         CN num,    surface curv,           CN-Pt,  0.1344,  0.1331,  0.1841,  0.0000,  0.0047, -1.7716,  0.1854,  0.0000,  0.0021, -1.7614
         CN num,    surface curv,  exp neg strain,  0.1184,  0.1165,  0.1896,  0.0000,  1.1103, -2.8860,  0.1882,  0.0000,  1.1417, -2.9022
         CN num,    surface curv,          strain,  0.1191,  0.1173,  0.1890,  0.0000, -2.1926, -1.7691,  0.1875,  0.0000, -2.2442, -1.7535
         CN num,    surface curv,  inverse strain,  0.1345,  0.1331,  0.1880,  0.0000,  0.0000, -1.7708,  0.1871,  0.0000, -0.0000, -1.7609
         CN num,      chemSROP11,      chemSROP12,  0.1342,  0.1330,  0.1880,  0.0593, -0.0294, -1.7699,  0.1871,  0.0462, -0.0061, -1.7605
         CN num,      chemSROP11,      chemSROP22,  0.1342,  0.1330,  0.1880,  0.0446, -0.0147, -1.7699,  0.1871,  0.0432, -0.0030, -1.7605
         CN num,      chemSROP11,       gCN-Ni-Ni,  0.1339,  0.1325,  0.1867,  0.0513,  0.0199, -1.7675,  0.1857,  0.0379,  0.0222, -1.7568
         CN num,      chemSROP11,       gCN-Ni-Pt,  0.1343,  0.1329,  0.1881,  0.0607, -0.0003, -1.7710,  0.1864,  0.0465,  0.0053, -1.7595
         CN num,      chemSROP11,       gCN-Pt-Ni,  0.1333,  0.1319,  0.1831,  0.0456,  0.0373, -1.7640,  0.1819,  0.0312,  0.0383, -1.7522
         CN num,      chemSROP11,       gCN-Pt-Pt,  0.1343,  0.1330,  0.1876,  0.0612,  0.0007, -1.7706,  0.1881,  0.0453, -0.0017, -1.7613
         CN num,      chemSROP11,        gCN-Ni-X,  0.1342,  0.1328,  0.1873,  0.0587,  0.0041, -1.7693,  0.1858,  0.0439,  0.0067, -1.7580
         CN num,      chemSROP11,        gCN-Pt-X,  0.1341,  0.1329,  0.1830,  0.0634,  0.0067, -1.7665,  0.1843,  0.0478,  0.0037, -1.7582
         CN num,      chemSROP11,           CN-Pt,  0.1341,  0.1330,  0.1839,  0.0627,  0.0050, -1.7718,  0.1852,  0.0473,  0.0022, -1.7610
         CN num,      chemSROP11,  exp neg strain,  0.1182,  0.1164,  0.1896,  0.0467,  1.1070, -2.8827,  0.1882,  0.0368,  1.1399, -2.9000
         CN num,      chemSROP11,          strain,  0.1189,  0.1172,  0.1890,  0.0473, -2.1860, -1.7692,  0.1875,  0.0377, -2.2407, -1.7531
         CN num,      chemSROP11,  inverse strain,  0.1343,  0.1330,  0.1880,  0.0607,  0.0000, -1.7709,  0.1870,  0.0467, -0.0000, -1.7604
         CN num,      chemSROP12,      chemSROP22,  0.1342,  0.1330,  0.1880,  0.0892, -0.0593, -1.7699,  0.1871,  0.0863, -0.0462, -1.7605
         CN num,      chemSROP12,       gCN-Ni-Ni,  0.1341,  0.1326,  0.1866,  0.0000,  0.0217, -1.7671,  0.1856,  0.0053,  0.0236, -1.7571
         CN num,      chemSROP12,       gCN-Ni-Pt,  0.1345,  0.1331,  0.1880,  0.0000, -0.0003, -1.7709,  0.1865,  0.0000,  0.0053, -1.7599
         CN num,      chemSROP12,       gCN-Pt-Ni,  0.1334,  0.1319,  0.1829,  0.0001,  0.0390, -1.7636,  0.1815,  0.0226,  0.0411, -1.7525
         CN num,      chemSROP12,       gCN-Pt-Pt,  0.1345,  0.1331,  0.1879,  0.0000,  0.0002, -1.7707,  0.1883,  0.0000, -0.0020, -1.7620
